dataset,Chlorophyll_Sensor,Citation,Depth,ENA_BASE_COUNT,ENA_CHECKLIST,ENA_FASTQ_FILES,ENA_SAMPLE,ENA_SAMPLE_BASE_COUNT,ENA_SAMPLE_SPOT_COUNT,ENA_SPOT_COUNT,ENA_STUDY,ENA_SUBMISSION,Environment__Biome_,Environment__Feature_,Environment__Material_,Environmental_Package,Event_Date_Time_End,Event_Date_Time_Start,Event_Label,Further_Details,Last_Update_Date,Latitude_End,Latitude_Start,Longitude_End,Longitude_Start,Marine_Region,Nitrate_Sensor,Oxygen_Sensor,Project_Name,Protocol_Label,Salinity_Sensor,Sample_Collection_Device,Sample_Status,Sampling_Campaign,Sampling_Platform,Station,Size_Fraction_Lower_Threshold,Size_Fraction_Upper_Threshold,Temperature,Region,fraction
ERR599077,0.203347,tbd,5,37502869577,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599077,ERS492321,37502869577,190182767,190182767,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-05-31T16:50,2011-05-31T14:25,TARA_20110531T1425Z_111_EVENT_PUMP,tbd,2014-05-01Z,-16.9554,-16.9601,-100.6925,-100.6335,n/a,2.568726,208.8654,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,35.97144,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20110520Z,SV Tara,TARA_111,0.22,3.0,22.768729999999998,SPO,BACT
ERR598943,0.238224,tbd,5,7278294015,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598943,ERS491938,33658463482,168946455,36334542,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-04-21T23:14,2011-04-21T20:07,TARA_20110421T2007Z_102_EVENT_PUMP,tbd,2014-05-01Z,-5.254,-5.2529,-85.2248,-85.1545,"""(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)""",11.688971,205.992583,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,34.748175,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_102,0.22,3.0,24.943108,SPO,BACT
ERR598942,0.436597,tbd,45,35484585604,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598942,ERS493431,35484585604,179642130,179642130,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-10-19T02:07,2011-10-19T00:09,TARA_20111019T0009Z_133_EVENT_PUMP,tbd,2014-05-01Z,35.4118,35.4002,-127.7122,-127.7499,n/a,4.8327230000000005,227.686042,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,33.241367,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20110928Z,SV Tara,TARA_133,0.22,3.0,13.159842000000001,NPO,BACT
ERR598947,0.011208,tbd,700,31291032798,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598947,ERS490230,37089647584,186855478,157763425,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-13T17:43,2010-09-13T13:02:33,TARA_20100913T1303Z_068_Combined-EVENTS_CAST,tbd,2014-05-01Z,-31.055999999999997,-31.0198,4.6606,4.6685,n/a,25.846888,195.168847,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.477664000000004,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_068,0.22,3.0,7.0267479999999995,SAO,BACT
ERR598946,0.12146400000000004,tbd,177,22656255966,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598946,ERS491913,36078775337,182308702,114451490,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-04-16T19:52,2011-04-16T13:03:08,TARA_20110416T1306Z_100_Combined-EVENTS_CAST,tbd,2014-05-01Z,-12.9057,-12.9794,-96.155,-96.0232,n/a,21.068385,0.70843,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,34.840218,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_100,0.22,3.0,13.014573,SPO,BACT
ERR598945,0.109555,tbd,5,6712020566,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598945,ERS491001,43477723597,221165348,33639827,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-01-03T16:00,2011-01-03T11:05,TARA_20110103T1105Z_084_EVENT_PUMP,tbd,2014-05-01Z,-60.3606,-60.2287,-60.5096,-60.6476,(search radius=5 degrees) Marine Ecoregion:South Shetland Islands (MRGID:21925),24.42303900000001,338.2982,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,33.71972,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20101231Z,SV Tara,TARA_084,0.22,3.0,1.84402,SO,BACT
ERR598944,0.0013449999999999998,tbd,800,34239796554,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598944,ERS494616,34239796554,172787280,172787280,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2012-03-19T18:18,2012-03-19T14:59:48,TARA_20120319T1502Z_152_Combined-EVENTS_CAST,tbd,2014-05-01Z,43.7649,43.7182,-16.8935,-16.8714,n/a,18.205769,175.30668300000005,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.539507,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20120314Z,SV Tara,TARA_152,0.22,3.0,10.21177,NAO,BACT
ERR598949,0.6047520000000001,tbd,25,6211136515,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598949,ERS488830,41068342832,209843333,31343525,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-03-15T12:46,2010-03-15T11:18,TARA_20100315T1118Z_038_EVENT_PUMP,tbd,2014-05-01Z,19.0108,19.0284,64.532,64.5126,n/a,1.230122,154.699917,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-1.6,99999.0,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100309Z,SV Tara,TARA_038,0.22,1.6,25.494408,IO,BACT
ERR598948,0.295808,tbd,115,30355108818,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR598948,ERS492699,30355108818,153076525,153076525,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-07-28T20:03,2011-07-28T17:15:56,TARA_20110728T1718Z_122_Combined-EVENTS_CAST,tbd,2014-05-01Z,-8.9632,-9.006299999999998,-139.2276,-139.1394,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",2.333576,179.916875,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,36.097575,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_122,0.22,3.0,24.69625,SPO,BACT
ERR599148,0.150865,tbd,150,35457041322,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599148,ERS490597,41584303355,216676194,183564258,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-10-16T18:43,2010-10-16T16:58:37,TARA_20101016T1700Z_076_Combined-EVENTS_CAST,tbd,2014-05-01Z,-21.0675,-21.0292,-35.3923,-35.3498,"""(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)""",0.580918,203.81483300000002,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,36.724683,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20101003Z,SV Tara,TARA_076,0.22,3.0,21.643283,SAO,BACT
ERR599149,0.003811,tbd,800,5584116153,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599149,ERS490373,38358346043,194839819,28064082,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-09-22T13:16,2010-09-21T11:57:54,TARA_20100922T0637Z_070_Combined-EVENTS_CAST,tbd,2014-05-01Z,-20.3356,-20.4075,-3.2659,-3.1641,n/a,37.7793,161.730633,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.443883,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100905Z,SV Tara,TARA_070,0.22,3.0,4.216697,SAO,BACT
ERR594347,0.319103,tbd,5,36955932197,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594347,ERS492739,37058014691,187503292,187306308,ERP001737,ERA356217,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-07-31T19:33,2011-07-31T17:20,TARA_20110731T1720Z_123_EVENT_PUMP,tbd,2014-05-01Z,-8.895099999999998,-8.9068,-140.3174,-140.283,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",3.868407,189.758333,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.45-0.8,35.35948300000001,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_123,0.45,0.8,26.576175,SPO,GIRUS
ERR594346,0.006723999999999999,tbd,270,18568109064,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594346,ERS488945,18568109064,91921332,91921332,ERP001737,ERA356217,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-03-20T16:00,2010-03-20T08:15:28,TARA_20100320T0817Z_039_Combined-EVENTS_CAST,tbd,2014-05-01Z,18.735,18.7341,66.3895,66.3896,n/a,19.566542000000002,2.3030169999999996,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.1-0.22,35.901885,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100309Z,SV Tara,TARA_039,0.1,0.22,15.614195,IO,GIRUS
ERR594341,0.020173,tbd,140,20296699170,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594341,ERS492930,20296699170,103829881,103829881,ERP001737,ERA356217,marine biome (ENVO:00000447),marine epipelagic mixed layer (ENVO:xxxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-08-09T21:37,2011-08-09T17:05:33,TARA_20110809T1708Z_125_Combined-EVENTS_CAST,tbd,2014-05-01Z,-8.910299999999998,-8.8999,-142.5767,-142.5461,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",3.6724300000000003,160.4895,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.1-0.22,36.272675,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_125,0.1,0.22,23.706525,SPO,GIRUS
ERR594340,0.053173000000000005,tbd,5,32536296954,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594340,ERS490664,32536296954,161070777,161070777,ERP001737,ERA356217,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-11-04T13:25,2010-11-04T10:04,TARA_20101104T1004Z_078_EVENT_PUMP,tbd,2014-05-01Z,-30.1885,-30.1367,-43.2831,-43.2899,n/a,-0.385346,221.47475,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.22-0.45,36.32425,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20101031Z,SV Tara,TARA_078,0.22,0.45,19.854083,SAO,GIRUS
ERR599025,0.214573,tbd,65,7936378424,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599025,ERS490002,40232186713,205189498,39513746,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-07-08T08:50,2010-07-08T06:21,TARA_20100708T0621Z_064_EVENT_PUMP,tbd,2014-05-01Z,-29.5123,-29.5333,37.8586,37.9117,n/a,-0.11203099999999999,207.446227,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.33554500000001,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_064,0.22,3.0,22.250308999999998,IO,BACT
ERR594342,0.020173,tbd,140,35092551118,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594342,ERS492931,35092551118,177692252,177692252,ERP001737,ERA356217,marine biome (ENVO:00000447),marine epipelagic mixed layer (ENVO:xxxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-08-09T21:37,2011-08-09T17:05:33,TARA_20110809T1708Z_125_Combined-EVENTS_CAST,tbd,2014-05-01Z,-8.910299999999998,-8.8999,-142.5767,-142.5461,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",3.6724300000000003,160.4895,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.22-0.45,36.272675,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_125,0.22,0.45,23.706525,SPO,GIRUS
ERR599141,0.006723999999999999,tbd,5,6884446913,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599141,ERS489087,39318797748,200861532,36435982,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-04-04T06:33,2010-04-04T02:47,TARA_20100404T0247Z_042_EVENT_PUMP,tbd,2014-05-01Z,6.0124,6.0001,73.8985,73.8955,"""(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)""",-1.47882,189.25475,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-1.6,34.56155,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20100327Z,SV Tara,TARA_042,0.22,1.6,29.980283,IO,BACT
ERR599029,0.12642799999999998,tbd,5,33917602530,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599029,ERS493914,33917602530,171199015,171199015,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-12-30T14:45,2011-12-30T13:35,TARA_20111230T1335Z_141_EVENT_PUMP,tbd,2014-05-01Z,9.846,9.8481,80.06069999999998,-80.0454,"""(search radius=5 degrees) Marine Ecoregion:Nicoya (MRGID:21969), Marine Ecoregion:Southwestern Caribbean (MRGID:21976)""",-1.723962,195.523833,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.347208,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20111230Z,SV Tara,TARA_141,0.22,3.0,27.119358000000002,NAO,BACT
ERR599023,0.214573,tbd,65,24173377994,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599023,ERS490002,40232186713,205189498,125264316,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-07-08T08:50,2010-07-08T06:21,TARA_20100708T0621Z_064_EVENT_PUMP,tbd,2014-05-01Z,-29.5123,-29.5333,37.8586,37.9117,n/a,-0.11203099999999999,207.446227,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,35.33554500000001,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_064,0.22,3.0,22.250308999999998,IO,BACT
ERR594344,0.233673,tbd,5,17166658668,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594344,ERS492892,17166658668,87247031,87247031,ERP001737,ERA356217,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-08-08T19:54,2011-08-08T17:33,TARA_20110808T1733Z_125_EVENT_PUMP,tbd,2014-05-01Z,-8.894999999999998,-8.911099999999998,-142.6228,-142.5571,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",4.985942,187.30283300000002,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.1-0.22,35.42773300000001,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_125,0.1,0.22,26.780158,SPO,GIRUS
ERR599021,0.0,tbd,1000,8816437328,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599021,ERS489987,23892694423,122466160,44912091,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-07-07T15:40,2010-07-07T12:13:35,TARA_20100707T1217Z_064_Combined-EVENTS_CAST,tbd,2014-05-01Z,-29.5082,-29.5046,37.9202,37.9599,n/a,99999.0,193.011,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.57915,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_064,0.22,3.0,7.6502,IO,BACT
ERR599020,0.0,tbd,380,37950748374,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599020,ERS492294,37950748374,192502900,192502900,ERP001736,ERA357871,marine biome (ENVO:00000447),mesopelagic zone (ENVO:00000213),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-05-22T20:46,2011-05-22T13:20,TARA_20110522T1320Z_110_Combined-EVENTS_CAST,tbd,2014-05-01Z,-1.8191,-1.8902,-84.6284,-84.61409999999998,"""(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)""",34.644911,1.27395,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,34.755346,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110520Z,SV Tara,TARA_110,0.22,3.0,10.2584,SPO,BACT
ERR599027,1.0177200000000002,tbd,40,7197642085,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599027,ERS490928,43463607716,222110286,35978284,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-12-06T22:11,2010-12-06T18:58,TARA_20101206T1858Z_082_EVENT_PUMP,tbd,2014-05-01Z,-47.1208,-47.2007,-57.8265,-57.9446,(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890),17.111823,306.211529,Tara Oceans expedition (2009-2013),BACT_NUC-RNA(10L-or-10min)_W0.22-3,34.057594,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20101126Z,SV Tara,TARA_082,0.22,3.0,6.9756350000000005,SAO,BACT
ERR599026,0.032277999999999994,tbd,66,33468984338,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599026,ERS489846,33468984338,168855931,168855931,ERP001736,ERA357871,marine biome (ENVO:00000447),deep chlorophyll maximum layer (ENVO:xxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2010-06-29T17:00,2010-06-29T15:00,TARA_20100629T1500Z_058_EVENT_PUMP,tbd,2014-05-01Z,-17.5656,-17.2855,42.1988,42.2866,"""(search radius=5 degrees) Marine Ecoregion:Fiji Islands (MRGID:21994), Marine Ecoregion:Western and Northern Madagascar (MRGID:22035)""",99999.0,190.9649,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,99999.0,PUMP (High Volume Peristaltic Pump) with ECOTriplet,This version can be used to provide data discovery services,TARA_20100624Z,SV Tara,TARA_058,0.22,3.0,26.34018,IO,BACT
ERR594343,0.127609,tbd,120,30655738825,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR594343,ERS492867,30655738825,153406468,153406468,ERP001737,ERA356217,marine biome (ENVO:00000447),marine epipelagic mixed layer (ENVO:xxxxxxxxx),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-08-05T22:18,2011-08-05T17:31:19,TARA_20110805T1733Z_124_Combined-EVENTS_CAST,tbd,2014-05-01Z,-9.067,-9.0714,-140.6346,-140.5973,"""(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)""",4.458677,175.895625,Tara Oceans expedition (2009-2013),GIRUS_NUC-dry_W0.22-0.45,35.797875,ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles,This version can be used to provide data discovery services,TARA_20110726Z,SV Tara,TARA_124,0.22,0.45,25.221787,SPO,GIRUS
ERR599024,0.037732999999999996,tbd,5,33580197485,ERC000030,http://www.ebi.ac.uk/ena/data/view/reports/sra/fastq_files/ERR599024,ERS491804,33580197485,169274791,169274791,ERP001736,ERA357871,marine biome (ENVO:00000447),surface water layer (ENVO:00002042),"""saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)""",water,2011-04-09T16:17,2011-04-09T13:56,TARA_20110409T1356Z_099_EVENT_PUMP,tbd,2014-05-01Z,-21.1556,-21.146,-104.8217,-104.787,n/a,-1.7374049999999999,203.995417,Tara Oceans expedition (2009-2013),BACT_NUC-DNA(100L)_W0.22-3,36.129117,PUMP (High Volume Peristaltic Pump),This version can be used to provide data discovery services,TARA_20110401Z,SV Tara,TARA_099,0.22,3.0,23.788833,SPO,BACT
